Country_name,Country_ISO3,Year,Indicator_name,Indicator_code,Value
"Egypt, Arab Rep.",EGY,1998,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,10.576
"Egypt, Arab Rep.",EGY,1997,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,11.003
"Egypt, Arab Rep.",EGY,1996,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,12.035
"Egypt, Arab Rep.",EGY,1995,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,10.362
"Egypt, Arab Rep.",EGY,1994,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,11.324
"Egypt, Arab Rep.",EGY,1993,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,11.315
"Egypt, Arab Rep.",EGY,1992,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,14.374
"Egypt, Arab Rep.",EGY,1991,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,12.866
"Egypt, Arab Rep.",EGY,2022,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,32.9
"Egypt, Arab Rep.",EGY,2021,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,32.077
"Egypt, Arab Rep.",EGY,2020,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,32.314
"Egypt, Arab Rep.",EGY,2019,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,31.045
"Egypt, Arab Rep.",EGY,2018,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,29.789
"Egypt, Arab Rep.",EGY,2017,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,26.907
"Egypt, Arab Rep.",EGY,2016,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,28.782
"Egypt, Arab Rep.",EGY,2015,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,28.979
"Egypt, Arab Rep.",EGY,2014,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,34.547
"Egypt, Arab Rep.",EGY,2013,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,35.021
"Egypt, Arab Rep.",EGY,2012,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,35.188
"Egypt, Arab Rep.",EGY,2011,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,37.764
"Egypt, Arab Rep.",EGY,2010,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,42.378
"Egypt, Arab Rep.",EGY,2009,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,41.873
"Egypt, Arab Rep.",EGY,2008,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,41.994
"Egypt, Arab Rep.",EGY,2007,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,38.818
"Egypt, Arab Rep.",EGY,2006,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,36.456
"Egypt, Arab Rep.",EGY,2005,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,34.066
"Egypt, Arab Rep.",EGY,2004,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,34.375
"Egypt, Arab Rep.",EGY,2003,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,30.594
"Egypt, Arab Rep.",EGY,2002,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,30.712
"Egypt, Arab Rep.",EGY,2001,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,31.038
"Egypt, Arab Rep.",EGY,2000,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,35.541
"Egypt, Arab Rep.",EGY,1999,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,39.895
"Egypt, Arab Rep.",EGY,1998,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,35.438
"Egypt, Arab Rep.",EGY,1997,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,36.186
"Egypt, Arab Rep.",EGY,1996,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,35.85
"Egypt, Arab Rep.",EGY,1995,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,35.537
"Egypt, Arab Rep.",EGY,1994,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,34.341
"Egypt, Arab Rep.",EGY,1993,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,33.648
"Egypt, Arab Rep.",EGY,1992,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,33.407
"Egypt, Arab Rep.",EGY,1991,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,31.704
"Egypt, Arab Rep.",EGY,2021,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,2.512091
"Egypt, Arab Rep.",EGY,2020,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,2.522955
"Egypt, Arab Rep.",EGY,2019,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,2.804473
"Egypt, Arab Rep.",EGY,2018,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,3.689574
"Egypt, Arab Rep.",EGY,2017,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,2.070719
"Egypt, Arab Rep.",EGY,2016,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,2.260423
"Egypt, Arab Rep.",EGY,2015,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,1.984144
"Egypt, Arab Rep.",EGY,2014,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,2.24127
"Egypt, Arab Rep.",EGY,2013,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,2.164736
"Egypt, Arab Rep.",EGY,2012,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,2.829265
"Egypt, Arab Rep.",EGY,2011,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,3.199194
"Egypt, Arab Rep.",EGY,2010,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,3.150642
"Egypt, Arab Rep.",EGY,2009,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,3.831141
"Egypt, Arab Rep.",EGY,2008,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,4.120608
"Egypt, Arab Rep.",EGY,2007,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,3.450784
"Egypt, Arab Rep.",EGY,2006,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,2.838574
"Egypt, Arab Rep.",EGY,2005,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,3.741792
"Egypt, Arab Rep.",EGY,2004,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,4.565908
"Egypt, Arab Rep.",EGY,2003,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,4.31436
"Egypt, Arab Rep.",EGY,2002,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,5.677135
"Egypt, Arab Rep.",EGY,2001,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,6.537891
"Egypt, Arab Rep.",EGY,2000,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,4.508528
"Egypt, Arab Rep.",EGY,1999,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,5.934736
"Egypt, Arab Rep.",EGY,1998,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,5.736454
"Egypt, Arab Rep.",EGY,1997,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,4.547946
"Egypt, Arab Rep.",EGY,1996,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,5.106317
"Egypt, Arab Rep.",EGY,1995,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,5.641332
"Egypt, Arab Rep.",EGY,1994,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,4.421444
"Egypt, Arab Rep.",EGY,1993,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,4.207588
"Egypt, Arab Rep.",EGY,1992,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,4.466432
"Egypt, Arab Rep.",EGY,1991,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,4.327241
"Egypt, Arab Rep.",EGY,2021,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,10.17905
"Egypt, Arab Rep.",EGY,2020,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,9.978511
"Egypt, Arab Rep.",EGY,2019,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,10.65651
"Egypt, Arab Rep.",EGY,2018,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,14.33042
"Egypt, Arab Rep.",EGY,2017,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,12.65517
"Egypt, Arab Rep.",EGY,2016,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,12.66445
"Egypt, Arab Rep.",EGY,2015,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,14.60331
"Egypt, Arab Rep.",EGY,2014,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,16.78399
"Egypt, Arab Rep.",EGY,2013,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,15.28611
"Egypt, Arab Rep.",EGY,2012,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,18.94048
"Egypt, Arab Rep.",EGY,2011,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,18.90862
"Egypt, Arab Rep.",EGY,2010,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,17.66356
"Egypt, Arab Rep.",EGY,2009,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,18.04366
"Egypt, Arab Rep.",EGY,2008,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,17.84895
"Egypt, Arab Rep.",EGY,2007,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,17.11341
"Egypt, Arab Rep.",EGY,2006,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,15.91783
"Egypt, Arab Rep.",EGY,2005,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,17.25903
"Egypt, Arab Rep.",EGY,2004,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,20.15412
"Egypt, Arab Rep.",EGY,2003,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,20.94411
"Egypt, Arab Rep.",EGY,2002,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,20.02563
"Egypt, Arab Rep.",EGY,2001,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,20.66819
"Egypt, Arab Rep.",EGY,2000,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,20.0743
"Egypt, Arab Rep.",EGY,1999,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,18.37467
"Egypt, Arab Rep.",EGY,1998,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,18.41924
"Egypt, Arab Rep.",EGY,1997,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,17.27089
"Egypt, Arab Rep.",EGY,1996,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,18.5603
"Egypt, Arab Rep.",EGY,1995,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,19.67738
"Egypt, Arab Rep.",EGY,1994,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,19.99083
"Egypt, Arab Rep.",EGY,1993,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,19.00747
"Egypt, Arab Rep.",EGY,1992,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,19.44902
"Egypt, Arab Rep.",EGY,1991,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,19.03952
"Egypt, Arab Rep.",EGY,2021,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,31.37231
"Egypt, Arab Rep.",EGY,2020,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,32.17612
"Egypt, Arab Rep.",EGY,2019,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,32.67374
"Egypt, Arab Rep.",EGY,2018,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,35.55949
"Egypt, Arab Rep.",EGY,2017,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,36.51627
"Egypt, Arab Rep.",EGY,2016,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,33.5222
"Egypt, Arab Rep.",EGY,2015,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,47.84661
"Egypt, Arab Rep.",EGY,2014,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,48.63829
"Egypt, Arab Rep.",EGY,2013,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,47.77918
"Egypt, Arab Rep.",EGY,2012,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,43.56649
"Egypt, Arab Rep.",EGY,2011,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,46.92851
"Egypt, Arab Rep.",EGY,2010,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,47.75495
"Egypt, Arab Rep.",EGY,2009,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,49.52012
"Egypt, Arab Rep.",EGY,2008,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,49.0811
"Egypt, Arab Rep.",EGY,2007,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,51.9197
"Egypt, Arab Rep.",EGY,2006,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,46.17847
"Egypt, Arab Rep.",EGY,2005,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,49.32722
"Egypt, Arab Rep.",EGY,2004,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,51.30193
"Egypt, Arab Rep.",EGY,2003,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,43.61348
"Egypt, Arab Rep.",EGY,2002,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,32.10347
"Egypt, Arab Rep.",EGY,2001,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,35.14171
"Egypt, Arab Rep.",EGY,2000,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,42.76139
"Egypt, Arab Rep.",EGY,1999,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,35.59213
"Egypt, Arab Rep.",EGY,1998,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,39.28785
"Egypt, Arab Rep.",EGY,1997,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,44.3748
"Egypt, Arab Rep.",EGY,1996,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,45.59945
"Egypt, Arab Rep.",EGY,1995,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,47.00167
"Egypt, Arab Rep.",EGY,1994,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,50.6272
"Egypt, Arab Rep.",EGY,1993,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,50.37828
"Egypt, Arab Rep.",EGY,1992,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,50.37151
"Egypt, Arab Rep.",EGY,1991,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,51.29242
"Egypt, Arab Rep.",EGY,2021,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,26.3355
"Egypt, Arab Rep.",EGY,2020,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,26.65574
"Egypt, Arab Rep.",EGY,2019,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,28.17644
"Egypt, Arab Rep.",EGY,2018,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,30.24163
"Egypt, Arab Rep.",EGY,2017,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,30.63249
"Egypt, Arab Rep.",EGY,2016,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,29.20004
"Egypt, Arab Rep.",EGY,2015,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,34.61328
"Egypt, Arab Rep.",EGY,2014,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,36.6392
"Egypt, Arab Rep.",EGY,2013,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,36.51845
"Egypt, Arab Rep.",EGY,2012,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,35.97668
"Egypt, Arab Rep.",EGY,2011,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,36.75474
"Egypt, Arab Rep.",EGY,2010,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,35.28714
"Egypt, Arab Rep.",EGY,2009,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,36.80621
"Egypt, Arab Rep.",EGY,2008,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,37.64035
"Egypt, Arab Rep.",EGY,2007,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,38.54183
"Egypt, Arab Rep.",EGY,2006,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,36.27682
"Egypt, Arab Rep.",EGY,2005,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,37.82583
"Egypt, Arab Rep.",EGY,2004,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,41.76384
"Egypt, Arab Rep.",EGY,2003,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,41.78859
"Egypt, Arab Rep.",EGY,2002,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,41.49976
"Egypt, Arab Rep.",EGY,2001,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,39.32097
"Egypt, Arab Rep.",EGY,2000,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,39.42581
"Egypt, Arab Rep.",EGY,1999,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,39.66295
"Egypt, Arab Rep.",EGY,1998,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,40.4625
"Egypt, Arab Rep.",EGY,1997,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,38.99374
"Egypt, Arab Rep.",EGY,1996,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,40.44263
"Egypt, Arab Rep.",EGY,1995,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,41.86489
"Egypt, Arab Rep.",EGY,1994,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,41.77187
"Egypt, Arab Rep.",EGY,1993,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,42.63932
"Egypt, Arab Rep.",EGY,1992,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,42.71638
"Egypt, Arab Rep.",EGY,1991,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,42.7727
"Egypt, Arab Rep.",EGY,2022,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,12.714
"Egypt, Arab Rep.",EGY,2021,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,12.305
"Egypt, Arab Rep.",EGY,2020,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,11.938
"Egypt, Arab Rep.",EGY,2019,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,12.451
"Egypt, Arab Rep.",EGY,2018,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,14.455
"Egypt, Arab Rep.",EGY,2017,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,17.082
"Egypt, Arab Rep.",EGY,2016,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,17.602
"Egypt, Arab Rep.",EGY,2015,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,17.149
"Egypt, Arab Rep.",EGY,2014,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,17.592
"Egypt, Arab Rep.",EGY,2013,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,17.439
"Egypt, Arab Rep.",EGY,2012,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,17.093
"Egypt, Arab Rep.",EGY,2011,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,17.475
"Egypt, Arab Rep.",EGY,2010,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,18.08
"Egypt, Arab Rep.",EGY,2009,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,17.817
"Egypt, Arab Rep.",EGY,2008,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,17.785
"Egypt, Arab Rep.",EGY,2007,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,19.063
"Egypt, Arab Rep.",EGY,2006,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,16.212
"Egypt, Arab Rep.",EGY,2005,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,15.439
"Egypt, Arab Rep.",EGY,2004,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,14.498
"Egypt, Arab Rep.",EGY,2003,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,14.518
"Egypt, Arab Rep.",EGY,2002,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,13.841
"Egypt, Arab Rep.",EGY,2001,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,15.935
"Egypt, Arab Rep.",EGY,2000,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,15.79
"Egypt, Arab Rep.",EGY,1999,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,16.639
"Egypt, Arab Rep.",EGY,1998,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,15.877
"Egypt, Arab Rep.",EGY,1997,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,16.386
"Egypt, Arab Rep.",EGY,1996,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,17.204
